"id";"gender";"carType";"carCategory";"occupation";"age";"carGroup";"bonus";"carValue";"material";"subRegion";"region";"cityDensity";"claimValue"
16426;"Male";"B";"Medium";"Unemployed";26;12;-20;11770;0;"U5";"U";46,84863153;0
16427;"Male";"F";"Large";"Self-employed";59;15;-50;12730;1;"S21";"S";14,37714238;0
16428;"Female";"D";"Medium";"Unemployed";29;7;-30;10050;0;"Q19";"Q";157,245582;0
16429;"Female";"D";"Medium";"Employed";42;8;110;15995;1;"L3";"L";45,65564192;0
16430;"Male";"A";"Medium";"Self-employed";92;13;-40;6590;0;"T5";"T";31,05763979;0
16431;"Male";"A";"Medium";"Unemployed";39;13;-50;8175;0;"L27";"L";58,81986821;0
16432;"Male";"F";"Large";"Unemployed";41;13;10;7955;1;"P15";"P";25,63801996;0
16433;"Male";"A";"Medium";"Employed";52;8;0,8;9015;1;"L123";"L";60,91112257;0
16434;"Male";"C";"Large";"Employed";55;14;60;36445;0;"R17";"R";221,7063984;349,59937098
16435;"Female";"C";"Large";"Housewife";42;1;-30;5940;0;"O37";"O";30,5989837;635,5917895
16436;"Male";"C";"Medium";"Employed";40;20;-20;21255;1;"Q32";"Q";148,3685156;0
16437;"Male";"D";"Medium";"Self-employed";44;18;-30;6755;1;"Q20";"Q";181,4165594;0
16438;"Male";"D";"Large";"Self-employed";52;11;-40;21305;0;"N8";"N";106,5583041;0
16439;"Male";"A";"Medium";"Employed";34;6;0;20125;0;"L46";"L";72,01288299;0
16440;"Male";"C";"Large";"Employed";18;16;0;17795;0;"Q63";"Q";125,9456252;0
16441;"Female";"F";"Large";"Self-employed";55;14;-30;39670;1;"M15";"M";162,9324677;0
16442;"Male";"C";"Small";"Housewife";28;13;90;27040;0;"P31";"P";33,27619903;586,15564421
16443;"Female";"D";"Small";"Employed";22;7;-20;14345;1;"L70";"L";44,37542252;10509,971223
16444;"Female";"A";"Medium";"Employed";34;15;-50;18755;0;"R24";"R";225,1417422;0
16445;"Male";"A";"Medium";"Self-employed";50;14;-30;29090;0;"L40";"L";76,05272599;0
16446;"Male";"B";"Medium";"Unemployed";25;19;20;14790;1;"M4";"M";190,0515645;493,6430757
16447;"Male";"B";"Small";"Employed";30;19;40;17480;1;"L126";"L";64,30270938;0
16448;"Male";"C";"Large";"Self-employed";36;9;-50;17175;0;"T22";"T";31,98800317;0
16449;"Male";"C";"Small";"Self-employed";42;13;-50;18820;1;"M11";"M";156,1042255;0
16450;"Male";"A";"Small";"Housewife";45;16;70;4840;1;"Q27";"Q";122,4496948;0
16451;"Male";"C";"Large";"Retired";49;14;-30;9310;1;"L1";"L";48,3306937;0
16452;"Female";"A";"Medium";"Self-employed";36;3;-50;13590;1;"L122";"L";66,11361207;0
16453;"Female";"D";"Medium";"Unemployed";26;8;-20;6365;0;"L90";"L";92,10692821;0
16454;"Male";"E";"Medium";"Unemployed";38;12;10;2595;1;"U4";"U";114,881582;426,22678778
16455;"Male";"A";"Large";"Unemployed";35;8;-10;6475;1;"R2";"R";145,223003;0
16456;"Male";"E";"Medium";"Housewife";27;2;0;17065;0;"S38";"S";19,41025076;24585,74885072
16457;"Female";"F";"Medium";"Housewife";72;2;-50;2515;1;"L78";"L";82,67020711;0
16458;"Female";"B";"Large";"Self-employed";30;10;-50;9120;0;"L11";"L";37,45585227;201,67408211
16459;"Male";"F";"Large";"Unemployed";32;12;-30;21950;0;"L21";"L";67,84790756;0
16460;"Female";"D";"Large";"Retired";73;7;-50;7210;1;"L37";"L";76,50537468;0
16461;"Male";"A";"Small";"Self-employed";39;18;-50;21375;0;"M14";"M";222,6929824;0
16462;"Female";"B";"Large";"Employed";71;16;-50;25215;0;"L54";"L";71,66099406;0
16463;"Male";"E";"Medium";"Housewife";38;6;140;22640;1;"Q56";"Q";114,1467007;87,829813051
16464;"Male";"A";"Large";"Self-employed";47;13;40;28875;1;"L91";"L";63,5211087;668,7481618
16465;"Male";"C";"Medium";"Housewife";42;10;-10;9275;1;"U14";"U";123,0152076;1,9215937845
16466;"Male";"E";"Large";"Housewife";36;17;30;36285;1;"M20";"M";148,9956325;0
16467;"Male";"D";"Medium";"Housewife";28;12;-20;16935;0;"N14";"N";59,92134979;7360,8613074
16468;"Male";"A";"Large";"Housewife";64;5;150;8020;1;"L134";"L";49,53391432;0
16469;"Male";"D";"Large";"Self-employed";28;20;-50;17930;0;"M21";"M";102,818883;206,75989456
16470;"Male";"D";"Large";"Retired";67;16;-50;24590;0;"Q38";"Q";161,4389472;0
16471;"Male";"B";"Large";"Employed";21;7;10;12990;1;"Q33";"Q";129,6690079;0
16472;"Male";"E";"Large";"Employed";39;4;-50;25660;1;"Q40";"Q";189,9730181;0
16473;"Female";"E";"Large";"Unemployed";27;12;-40;4530;1;"Q11";"Q";73,18307109;956,94830742
16474;"Male";"D";"Medium";"Self-employed";32;11;40;8865;1;"R21";"R";275,2822626;0
16475;"Male";"C";"Small";"Employed";79;8;-20;14115;0;"Q44";"Q";150,2239631;61,33292359
16476;"Male";"F";"Small";"Retired";52;12;-40;23305;1;"P7";"P";25,62227499;0
16477;"Female";"F";"Small";"Employed";24;15;0;16855;1;"Q11";"Q";73,18307109;0
16478;"Female";"D";"Medium";"Employed";33;8;70;28585;1;"O21";"O";37,74768396;143,57331077
16479;"Male";"D";"Medium";"Unemployed";22;9;10;7440;0;"P36";"P";35,02446355;1343,5894993
16480;"Female";"B";"Large";"Housewife";56;15;-50;27600;0;"S38";"S";19,41025076;0
16481;"Female";"D";"Medium";"Unemployed";26;11;70;29760;0;"M8";"M";128,5434648;0
16482;"Male";"F";"Medium";"Employed";38;15;80;16490;1;"L106";"L";76,89987008;0
16483;"Male";"A";"Medium";"Housewife";36;10;140;7575;0;"L42";"L";68,95196256;0
16484;"Male";"C";"Large";"Retired";67;6;-40;9420;1;"R30";"R";296,4319078;0
16485;"Female";"B";"Medium";"Employed";19;9;0;8775;0;"L37";"L";76,50537468;0
16486;"Male";"D";"Large";"Unemployed";29;11;-40;21170;0;"O24";"O";31,49451567;0
16487;"Male";"A";"Small";"Employed";34;16;0;24410;0;"Q54";"Q";124,2334338;0
16488;"Female";"B";"Medium";"Unemployed";40;11;-30;16425;0;"P19";"P";24,82652767;0
16489;"Male";"A";"Medium";"Self-employed";48;11;-30;18870;0;"R16";"R";293,5560359;0
16490;"Male";"C";"Medium";"Employed";34;9;130;11100;1;"Q41";"Q";213,2556548;1,1774074989
16491;"Male";"B";"Medium";"Housewife";32;8;-50;7730;1;"Q19";"Q";157,245582;5922,1592319
16492;"Male";"C";"Medium";"Employed";18;9;0;9770;1;"T17";"T";32,99314961;0
16493;"Male";"C";"Medium";"Unemployed";38;8;-50;18265;1;"L106";"L";76,89987008;0
16494;"Male";"D";"Large";"Unemployed";36;9;-50;10325;1;"Q12";"Q";167,9366556;0
16495;"Female";"C";"Medium";"Unemployed";36;18;50;29170;1;"L118";"L";28,49395606;0
16496;"Male";"C";"Large";"Employed";45;3;-30;8630;1;"Q49";"Q";91,28099321;0
16497;"Female";"E";"Large";"Unemployed";49;14;-50;8310;1;"Q15";"Q";147,9690558;0
16498;"Male";"A";"Small";"Employed";29;5;-20;6645;1;"L29";"L";66,94554904;0
16499;"Female";"C";"Large";"Housewife";25;9;40;105370;0;"R1";"R";222,711392;1929,7149172
16500;"Female";"B";"Medium";"Self-employed";27;15;0;18960;1;"M17";"M";201,6569069;1023,6786261
16501;"Male";"A";"Large";"Retired";63;1;-50;19870;0;"L13";"L";57,06267756;0
16502;"Male";"F";"Small";"Self-employed";44;11;-50;11085;0;"Q64";"Q";132,7922667;0
16503;"Male";"A";"Medium";"Employed";32;20;20;49615;0;"L33";"L";50,40601234;0
16504;"Male";"A";"Medium";"Employed";60;10;-30;18425;1;"Q32";"Q";148,3685156;0
16505;"Female";"A";"Medium";"Unemployed";20;10;-20;48275;0;"S17";"S";20,53346329;1435,7620118
16506;"Male";"E";"Large";"Retired";64;15;20;23605;0;"S5";"S";24,84670738;0
16507;"male";"A";"Large";"Retired";70;12;80;24150;1;"R32";"R";232,9029787;0
16508;"Male";"E";"Large";"Unemployed";52;10;-30;26340;1;"N9";"N";118,8510133;1039,5157269
16509;"Male";"C";"Large";"Employed";18;2;0;1900;0;"Q33";"Q";129,6690079;0
16510;"Male";"E";"Medium";"Housewife";51;11;-50;14240;1;"L20";"L";69,88926519;0
16511;"Female";"B";"Small";"Unemployed";60;9;-50;119355;0;"L57";"L";44,92088199;0
16512;"Male";"F";"Large";"Retired";66;8;110;23335;0;"Q12";"Q";167,9366556;0
16513;"Male";"D";"Medium";"Employed";19;10;-10;28725;0;"P33";"P";28,95139071;2864,4647961
16514;"Male";"B";"Medium";"Self-employed";38;4;80;23220;1;"P4";"P";19,2833619;0
16515;"Female";"D";"Large";"Retired";74;7;-50;8905;0;"L55";"L";91,55064058;0
16516;"Female";"A";"Large";"Employed";48;12;20;19395;0;"R50";"R";223,3475567;472,76316691
16517;"Male";"C";"Large";"Housewife";57;19;-50;147650;1;"L79";"L";56,11415278;0
16518;"Female";"D";"Small";"Housewife";134;6;-40;24885;1;"R7";"R";180,0831298;0
16519;"Female";"D";"Small";"Unemployed";44;6;30;6355;1;"L17";"L";61,30612555;0
16520;"Male";"D";"Small";"Housewife";106;16;-50;18385;1;"N8";"N";106,5583041;726,00777501
16521;"Female";"D";"Medium";"Self-employed";43;9;70;28230;1;"R21";"R";275,2822626;0
16522;"Male";"A";"Large";"Employed";23;3;-10;17010;1;"R1";"R";222,711392;0
16523;"Male";"D";"Medium";"Housewife";60;7;-50;24410;1;"R6";"R";236,3993842;0
16524;"Female";"C";"Large";"Housewife";27;13;-20;22120;0;"N10";"N";139,6062055;1982,1904893
16525;"Male";"B";"Large";"Employed";54;18;140;1135;0;"L67";"L";99,57981885;458,06449526
16526;"Male";"B";"Large";"Housewife";25;8;-20;16475;0;"R29";"R";291,3194903;0
16527;"Female";"B";"Large";"Employed";27;1;-20;37035;1;"Q12";"Q";167,9366556;0
16528;"Male";"D";"Medium";"Housewife";45;11;-30;22915;1;"Q14";"Q";160,3435748;0
16529;"Male";"A";"Large";"Retired";55;4;-50;5110;1;"Q17";"Q";202,5335882;0
16530;"Male";"B";"Small";"Employed";24;17;-30;26515;0;"R43";"R";210,189841;1104,4957717
16531;"Male";"A";"Large";"Self-employed";42;15;0,4;15010;1;"R8";"R";253,6198858;125,27645332
16532;"Male";"A";"Small";"Self-employed";39;5;-10;6360;0;"P16";"P";39,45913644;91,402101325
16533;"Female";"D";"Small";"Unemployed";37;15;20;3250;0;"R37";"R";276,9454965;866,86841697
16534;"Male";"D";"Large";"Retired";56;10;-50;9185;0;"Q42";"Q";148,4945135;0
16535;"Male";"E";"Small";"Self-employed";22;11;-30;42185;0;"L99";"L";100,9312267;0
16536;"Female";"B";"Small";"Self-employed";21;18;10;28885;0;"L94";"L";84,22903844;0
16537;"Female";"D";"Small";"Employed";45;11;130;15665;1;"T22";"T";31,98800317;61,345149855
16538;"Male";"B";"Small";"Self-employed";40;12;-0,4;21230;0;"S40";"S";34,81095528;0
16539;"Female";"B";"Large";"Retired";46;12;-50;13865;1;"L36";"L";58,59040352;0
16540;"Female";"A";"Large";"Unemployed";55;5;-40;8920;0;"O25";"O";38,35953437;0
16541;"Female";"A";"Small";"Housewife";19;16;20;33175;0;"Q25";"Q";140,4108252;1750,2011673
16542;"Male";"B";"Large";"Employed";44;8;110;33480;0;"Q29";"Q";239,4551701;0
16543;"Female";"E";"Large";"Unemployed";19;12;0;19485;0;"L100";"L";60,86038525;0
16544;"male";"D";"Medium";"Employed";18;14;0;8710;1;"L109";"L";57,29188508;0
16545;"Female";"A";"Small";"Unemployed";23;14;-10;37775;1;"T33";"T";25,7140109;0
16546;"Male";"A";"Large";"Retired";63;16;-50;6155;1;"P1";"P";22,75483466;0
16547;"Male";"D";"Medium";"Housewife";30;20;-30;22145;0;"Q6";"Q";70,86106124;0
16548;"Male";"A";"Large";"Self-employed";50;4;-40;3930;0;"T11";"T";28,61559614;0
16549;"male";"B";"Small";"Employed";41;12;-40;15645;0;"M17";"M";201,6569069;0
16550;"male";"C";"Small";"Self-employed";56;13;-50;40765;1;"M6";"M";103,4727356;0
16551;"Male";"D";"Small";"Self-employed";18;4;0;8860;0;"Q18";"Q";211,8309492;0
16552;"Male";"A";"Small";"Self-employed";29;14;-50;12035;1;"Q16";"Q";207,1446249;0
16553;"Male";"F";"Large";"Employed";39;8;-50;2490;1;"R36";"R";276,3355652;0
16554;"Female";"A";"Large";"Employed";54;6;20;9200;1;"T6";"T";32,4149606;0
16555;"Male";"D";"Small";"Housewife";41;6;0;30765;0;"O5";"O";31,49128874;0
16556;"Male";"A";"Medium";"Retired";46;20;-50;38255;0;"Q43";"Q";182,367931;0
16557;"Male";"A";"Medium";"Housewife";31;8;-40;8105;0;"U8";"U";125,1320458;0
16558;"Male";"B";"Medium";"Employed";30;4;-30;48160;0;"P20";"P";43,84379769;677,81390773
16559;"Male";"B";"Large";"Unemployed";28;8;140;8570;1;"R20";"R";290,1327193;632,01812061
16560;"Male";"C";"Medium";"Self-employed";40;17;-40;10105;0;"L76";"L";50,56640552;1142,3929845
16561;"Male";"C";"Medium";"Employed";40;5;-50;6000;0;"Q25";"Q";140,4108252;0
16562;"Male";"B";"Medium";"Self-employed";42;14;-30;8835;1;"Q7";"Q";83,76263662;0
16563;"Male";"B";"Medium";"Self-employed";45;4;110;3130;0;"Q61";"Q";136,1308048;0
16564;"Male";"A";"Medium";"Employed";27;14;-20;8845;1;"O4";"O";37,59594224;3084,3221955
16565;"Male";"C";"Medium";"Self-employed";27;4;50;24380;0;"L94";"L";84,22903844;556,76085698
16566;"Male";"F";"Large";"Housewife";37;6;70;9580;1;"Q37";"Q";148,5612071;182,49386275
16567;"Female";"B";"Medium";"Employed";26;4;20;19930;0;"O2";"O";32,9239514;0
16568;"Male";"A";"Medium";"Employed";42;2;-50;5975;1;"R33";"R";297,3851697;0
16569;"Female";"A";"Medium";"Employed";32;8;30;12740;0;"R10";"R";249,8117276;0
16570;"Male";"E";"Large";"Unemployed";46;14;-50;19950;1;"L112";"L";66,06668352;0
16571;"Female";"B";"Small";"Employed";21;11;-10;10075;0;"M14";"M";222,6929824;52,193666871
16572;"Female";"C";"Large";"Housewife";109;10;-10;10780;1;"L111";"L";90,21472555;0
16573;"Male";"D";"Large";"Housewife";39;6;-20;29045;1;"N18";"N";103,2132915;0
16574;"Male";"B";"Small";"Employed";29;12;-50;14505;1;"Q3";"Q";110,9836779;0
16575;"Male";"E";"Large";"Housewife";41;15;-10;22945;0;"R45";"R";225,0430894;0
16576;"Female";"B";"Large";"Unemployed";21;18;-10;5500;1;"Q32";"Q";148,3685156;0
16577;"Female";"E";"Medium";"Housewife";32;10;-40;11155;1;"U16";"U";91,54176264;0
16578;"Female";"C";"Medium";"Retired";48;12;-30;11600;0;"L81";"L";73,65271862;0
16579;"Male";"D";"Medium";"Employed";32;17;10;16695;0;"S32";"S";25,26137811;0
16580;"Female";"B";"Medium";"Unemployed";32;12;-50;18120;1;"L82";"L";57,0415314;0
16581;"Female";"B";"Medium";"Employed";42;9;10;25085;0;"L25";"L";61,11231366;0
16582;"Male";"D";"Medium";"Retired";63;18;-50;25345;1;"Q50";"Q";139,2056697;0
16583;"Female";"F";"Medium";"Retired";69;10;-40;9785;1;"L56";"L";87,14669097;0
16584;"Male";"B";"Small";"Employed";20;20;0,7;20260;0;"L90";"L";92,10692821;0
16585;"Male";"D";"Small";"Self-employed";56;18;-10;21075;1;"R34";"R";276,9950185;1037,1815305
16586;"Female";"A";"Large";"Housewife";24;2;-0,5;6095;1;"P2";"P";27,58599081;0
16587;"Male";"A";"Medium";"Employed";32;12;-30;15600;0;"L55";"L";91,55064058;0
16588;"Male";"A";"Large";"Employed";45;11;-50;21270;0;"Q59";"Q";95,69355223;11,250175606
16589;"Male";"A";"Medium";"Housewife";38;4;-20;149475;1;"Q16";"Q";207,1446249;0
16590;"Male";"B";"Medium";"Self-employed";39;11;110;15390;1;"R17";"R";221,7063984;0
16591;"Male";"A";"Small";"Self-employed";33;10;-50;123430;0;"T20";"T";22,24129416;0
16592;"Female";"C";"Large";"Housewife";70;19;-50;12130;0;"L114";"L";75,62345843;0
16593;"Male";"A";"Medium";"Housewife";37;13;-50;23440;0;"S6";"S";32,3065089;0
16594;"Male";"C";"Large";"Housewife";52;12;-50;19700;1;"Q29";"Q";239,4551701;0
16595;"Female";"B";"Small";"Employed";29;11;-20;11910;1;"Q24";"Q";222,735365;1341,5504945
16596;"Male";"D";"Small";"Employed";57;12;-30;16750;1;"M2";"M";139,2830008;0
16597;"Male";"A";"Large";"Employed";34;12;-30;25755;0;"O31";"O";35,43401501;0
16598;"Male";"A";"Large";"Self-employed";38;20;-40;14130;0;"L135";"L";40,0945365;547,49672221
16599;"Male";"A";"Large";"Self-employed";31;18;80;12065;0;"Q13";"Q";166,5549379;241,74763442
16600;"Male";"A";"Small";"Housewife";28;16;-10;22575;1;"Q32";"Q";148,3685156;0
16601;"Female";"A";"Medium";"Retired";55;6;120;8290;0;"P14";"P";30,62119248;0
16602;"Male";"B";"Large";"Housewife";52;3;-50;29660;1;"Q51";"Q";141,4896565;0
16603;"Male";"D";"Large";"Retired";68;8;-0,2;2730;0;"M1";"M";107,8170529;0
16604;"Male";"E";"Medium";"Housewife";34;12;-50;5620;1;"L135";"L";40,0945365;0
16605;"Female";"B";"Small";"Employed";35;5;40;11440;0;"U17";"U";123,969842;0
16606;"Male";"A";"Large";"Housewife";61;7;130;1215;1;"Q13";"Q";166,5549379;0
16607;"Male";"A";"Medium";"Housewife";50;5;60;22560;1;"M19";"M";183,8950396;1923,7194939
16608;"Female";"E";"Large";"Housewife";18;11;0;21770;0;"Q46";"Q";174,6445246;0
16609;"Female";"A";"Small";"Retired";58;11;-30;21990;1;"S10";"S";21,95355362;0
16610;"Male";"A";"Large";"Housewife";72;8;-40;4135;0;"U11";"U";59,32884362;0
16611;"Female";"A";"Medium";"Housewife";52;15;-50;5240;0;"L27";"L";58,81986821;0
16612;"Female";"B";"Large";"Employed";37;18;-50;3670;1;"L81";"L";73,65271862;0
16613;"Male";"B";"Large";"Retired";58;14;-40;13010;1;"L72";"L";49,6329834;0
16614;"Male";"D";"Medium";"Employed";88;16;40;25560;0;"R47";"R";249,7835716;0
16615;"Female";"A";"Large";"Self-employed";28;5;-30;8470;0;"M14";"M";222,6929824;0
16616;"Male";"B";"Large";"Self-employed";49;11;-50;28395;1;"R22";"R";270,4632326;0
16617;"Male";"B";"Medium";"Housewife";51;11;-40;25370;1;"S24";"S";23,10511703;0
16618;"Female";"E";"Small";"Self-employed";30;18;-30;47055;0;"M16";"M";129,4194752;0
16619;"Male";"C";"Small";"Employed";32;12;60;9040;1;"M7";"M";178,2443114;0
16620;"Male";"A";"Medium";"Housewife";22;17;30;8395;1;"T28";"T";30,79319816;444,65086221
16621;"Male";"B";"Large";"Housewife";56;6;-0,2;11870;1;"M13";"M";184,4785165;0
16622;"Male";"D";"Medium";"Employed";24;11;30;25940;1;"R39";"R";234,675271;0
16623;"Male";"B";"Medium";"Employed";41;11;-40;10465;1;"P24";"P";31,91620696;0
16624;"Male";"B";"Medium";"Self-employed";36;20;20;40690;1;"L113";"L";55,96459579;0
16625;"Female";"B";"Small";"Self-employed";28;15;0;15325;0;"Q4";"Q";138,5066713;0
16626;"male";"B";"Large";"Self-employed";25;8;-20;8550;1;"N19";"N";51,33277755;0
16627;"Male";"F";"Medium";"Unemployed";20;1;-20;23010;0;"Q6";"Q";70,86106124;0
16628;"Male";"B";"Small";"Housewife";48;6;-40;10970;1;"L45";"L";62,72127383;0
16629;"male";"D";"Medium";"Employed";32;7;-50;1860;0;"R16";"R";293,5560359;0
16630;"Male";"B";"Large";"Self-employed";47;9;-50;4620;0;"L72";"L";49,6329834;0
16631;"Female";"E";"Small";"Unemployed";19;8;0;5220;0;"Q25";"Q";140,4108252;820,59563941
16632;"Female";"A";"Medium";"Self-employed";100;15;30;29270;1;"U10";"U";137,8873343;0
16633;"Male";"A";"Small";"Housewife";51;2;-40;3820;0;"N17";"N";137,8151761;0
16634;"Female";"D";"Medium";"Unemployed";50;7;-50;17540;0;"Q10";"Q";169,7885554;3027,3210615
16635;"Male";"A";"Small";"Employed";42;7;-50;19290;1;"M16";"M";129,4194752;0
16636;"Male";"E";"Large";"Employed";33;9;30;11305;0;"M11";"M";156,1042255;1250,3170897
16637;"Female";"B";"Large";"Housewife";37;13;-20;22900;1;"U16";"U";91,54176264;0
16638;"Female";"A";"Medium";"Self-employed";44;5;120;11240;1;"N19";"N";51,33277755;0
16639;"Female";"F";"Small";"Employed";31;11;-50;18840;1;"R24";"R";225,1417422;0
16640;"Male";"D";"Large";"Retired";67;8;-50;27565;1;"Q57";"Q";149,997808;1472,4103733
16641;"Male";"D";"Large";"Unemployed";39;11;-50;23460;1;"M13";"M";184,4785165;0
16642;"Male";"C";"Medium";"Employed";34;14;90;22385;1;"L119";"L";74,57233929;349,59190863
16643;"Female";"A";"Small";"Employed";23;15;-20;18355;0;"Q1";"Q";114,1413271;215,60039445
16644;"Male";"A";"Large";"Self-employed";71;15;-20;17670;1;"N16";"N";47,98269849;0
16645;"Female";"E";"Small";"Employed";19;14;0;1905;1;"Q58";"Q";129,3156084;0
16646;"Male";"B";"Small";"Retired";49;8;-10;15090;0;"M14";"M";222,6929824;0
16647;"Female";"A";"Large";"Retired";62;20;-50;31055;1;"O12";"O";34,93212226;0
16648;"Female";"A";"Large";"Retired";72;10;-40;14945;0;"Q51";"Q";141,4896565;0
16649;"male";"C";"Large";"Self-employed";23;9;20;18315;0;"U21";"U";88,29014956;321,95366651
16650;"Female";"A";"Large";"Housewife";37;11;20;16990;1;"Q3";"Q";110,9836779;0
16651;"Male";"C";"Large";"Employed";50;14;-0,4;10095;0;"Q64";"Q";132,7922667;0
16652;"male";"D";"Large";"Retired";67;20;0;7640;1;"L59";"L";61,94412023;0
16653;"Male";"E";"Medium";"Self-employed";48;11;40;17750;0;"O20";"O";26,55546013;738,62397118
16654;"Female";"B";"Medium";"Self-employed";40;14;-50;6695;1;"P20";"P";43,84379769;0
16655;"Male";"D";"Small";"Retired";69;16;-10;1535;1;"L21";"L";67,84790756;0
16656;"Male";"A";"Large";"Self-employed";69;10;-50;5015;1;"O29";"O";34,81202424;0
16657;"Male";"E";"Small";"Unemployed";42;14;110;15975;0;"R34";"R";276,9950185;5045,48532111
16658;"Male";"E";"Medium";"Employed";55;16;-10;23065;1;"L45";"L";62,72127383;0
16659;"Male";"D";"Medium";"Self-employed";47;8;100;8610;0;"S18";"S";32,15775954;0
16660;"Female";"E";"Medium";"Employed";52;4;90;2725;0;"Q19";"Q";157,245582;0
16661;"Male";"A";"Large";"Retired";75;16;-40;15265;1;"L131";"L";71,71655605;0
16662;"Female";"B";"Large";"Employed";18;3;0;120490;0;"M9";"M";156,6298557;0
16663;"Male";"D";"Large";"Housewife";46;14;80;4685;1;"R8";"R";253,6198858;805,47353518
16664;"Male";"A";"Medium";"Self-employed";51;16;-50;20960;0;"L133";"L";51,55500772;0
16665;"Male";"D";"Small";"Retired";56;14;-50;108200;0;"L89";"L";64,12305444;0
16666;"Female";"A";"Large";"Retired";74;16;-50;49240;1;"Q51";"Q";141,4896565;0
16667;"Male";"A";"Large";"Housewife";57;9;-40;28245;1;"L83";"L";69,72819603;0
16668;"Female";"B";"Small";"Employed";28;19;-50;21660;1;"R35";"R";223,3085718;0
16669;"Female";"E";"Large";"Housewife";46;3;-30;1035;0;"R48";"R";238,240414;42,020632682
16670;"Female";"A";"Small";"Retired";55;6;-50;28455;1;"R20";"R";290,1327193;1957,960115
16671;"Male";"D";"Medium";"Housewife";40;4;-40;9940;1;"S18";"S";32,15775954;460,50061656
16672;"Female";"E";"Medium";"Employed";28;15;0,7;25770;1;"Q13";"Q";166,5549379;0
16673;"Male";"C";"Large";"Unemployed";24;20;-20;47160;0;"P19";"P";24,82652767;0
16674;"Female";"D";"Medium";"Employed";42;11;-50;15305;0;"N2";"N";59,8409496;0
16675;"Male";"B";"Large";"Retired";122;16;-40;9765;0;"Q39";"Q";171,3729361;0
16676;"Male";"C";"Large";"Employed";42;13;-50;15600;1;"T13";"T";30,79695284;0
16677;"Female";"D";"Small";"Housewife";34;1;-40;8495;0;"S10";"S";21,95355362;0
16678;"Female";"E";"Large";"Retired";63;13;-50;5745;0;"M16";"M";129,4194752;277,8046223
16679;"Male";"A";"Large";"Self-employed";43;6;-0,5;9405;0;"R29";"R";291,3194903;0
16680;"Male";"D";"Medium";"Unemployed";37;11;30;37220;0;"L103";"L";84,00797156;0
16681;"Female";"C";"Medium";"Employed";21;8;0;9080;0;"P36";"P";35,02446355;0
